NOME DO ARQUIVO,TAMANHO ORIGINAL (KB),PNG - TAMANHO COMPRIMIDO (KB),COMPRESSAO PNG,JPEG - TAMANHO COMPRIMIDO (KB),COMPRESSAO JPEG,PCA-950 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-950,PCA-975 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-975,PCA-990 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-990
lung-512x512/5a808d20_1-097.dcm,526.19,97.56,81.46,16.4,96.88,82.13,84.39,168.73,67.93,333.49,36.62
lung-512x512/6908a3a2_1-033.dcm,526.22,98.59,81.26,16.78,96.81,97.89,81.4,176.61,66.44,310.15,41.06
lung-512x512/bf5cff95_1-049.dcm,526.22,77.9,85.2,15.8,97,121.52,76.91,208.05,60.46,341.45,35.11
lung-512x512/cde54eb6_1-31.dcm,525.72,78.19,85.13,13.98,97.34,81.97,84.41,160.35,69.5,309.07,41.21
lung-512x512/20d90fb4_1-098.dcm,525.72,96.46,81.65,14.98,97.15,82.19,84.37,176.74,66.38,341.56,35.03
lung-512x512/a240f014_1-032.dcm,526.19,95.2,81.91,16.07,96.95,58.48,88.89,145.11,72.42,294.43,44.04
lung-512x512/81f4176b_1-59.dcm,525.72,89.41,82.99,13.9,97.36,106.04,79.83,200.53,61.85,373.18,29.01
lung-512x512/8c548f9d_1-099.dcm,525.72,75.7,85.6,10.81,97.94,121.57,76.87,223.88,57.42,388.84,26.04
lung-512x512/4a106af9_1-105.dcm,526.2,90.95,82.71,13.33,97.47,58.42,88.9,113.57,78.42,215.69,59.01
lung-512x512/2a7982e4_1-105.dcm,525.74,123.04,76.6,26.54,94.95,121.64,76.86,247.62,52.9,514.57,2.12
lung-512x512/b32c904e_1-094.dcm,526.21,83.57,84.12,11.18,97.88,97.84,81.41,192.29,63.46,357.2,32.12
lung-512x512/054dffa9_1-86.dcm,526.22,101.67,80.68,20.78,96.05,82.07,84.4,152.86,70.95,294.18,44.1
lung-512x512/40f95eca_1-013.dcm,525.73,68.88,86.9,12.38,97.64,97.93,81.37,168.95,67.86,279.03,46.93
lung-512x512/5881e03a_1-104.dcm,525.73,92.53,82.4,15.41,97.07,97.96,81.37,168.96,67.86,302.47,42.47
lung-512x512/79afc89b_1-082.dcm,526.22,93.94,82.15,19.05,96.38,137.37,73.9,247.44,52.98,396.52,24.65
lung-512x512/1df89dd9_1-107.dcm,526.21,97.43,81.49,19.35,96.32,74.03,85.93,144.63,72.51,277.71,47.22
lung-512x512/6ce55004_1-048.dcm,526.21,89.45,83,16.14,96.93,160.82,69.44,278.82,47.01,459.31,12.71
lung-512x512/0285a999_1-051.dcm,525.72,80.65,84.66,13.24,97.48,121.54,76.88,208.13,60.41,365.11,30.55
lung-512x512/31fccd7a_1-83.dcm,525.72,98.78,81.21,15.55,97.04,82.2,84.36,145.24,72.37,294.35,44.01
lung-512x512/a573cbca_1-88.dcm,526.21,86.99,83.47,15.03,97.14,113.65,78.4,192.36,63.44,302.33,42.55
lung-512x512/5db8c31e_1-065.dcm,526.28,81.16,84.58,13.48,97.44,160.89,69.43,278.87,47.01,459.35,12.72
lung-512x512/a3bfaa9a_1-086.dcm,525.72,95.8,81.78,16.05,96.95,113.73,78.37,200.29,61.9,364.99,30.57
lung-512x512/28276697_1-71.dcm,526.21,103.43,80.34,18.19,96.54,90,82.9,184.39,64.96,349.15,33.65
lung-512x512/61250fc0_1-004.dcm,526.19,73.49,86.03,11.23,97.87,82.15,84.39,160.83,69.43,294.44,44.04
lung-512x512/56080a71_1-077.dcm,526.19,93.47,82.24,15.68,97.02,113.68,78.4,200.2,61.95,349.18,33.64
lung-512x512/90830f11_1-060.dcm,526.2,87.35,83.4,18.11,96.56,145.24,72.4,255.27,51.49,412.06,21.69
lung-512x512/806e563c_1-117.dcm,526.22,89.69,82.96,18.42,96.5,161.03,69.4,271.18,48.47,435.94,17.16
lung-512x512/eea952d7_1-083.dcm,525.73,85.69,83.7,15.41,97.07,121.7,76.85,192.53,63.38,333.95,36.48
lung-512x512/a988369d_1-019.dcm,526.22,77.86,85.2,11.54,97.81,66.28,87.4,137.25,73.92,270.83,48.53
lung-512x512/8f2ca7f7_1-034.dcm,526.23,71.4,86.43,10.96,97.92,105.81,79.89,184.5,64.94,294.58,44.02
lung-512x512/828ddadb_1-83.dcm,526.2,93.96,82.14,13.26,97.48,97.97,81.38,176.72,66.42,365.02,30.63
lung-512x512/45a37a99_1-044.dcm,526.23,83.94,84.05,16.34,96.89,153.09,70.91,247.48,52.97,396.56,24.64
lung-512x512/143dcbef_1-055.dcm,526.29,91.26,82.66,16.1,96.94,161.01,69.41,271.13,48.48,451.55,14.2
lung-512x512/1b1d4c3b_1-063.dcm,526.22,71.15,86.48,13.61,97.41,129.5,75.39,239.71,54.45,388.93,26.09
lung-512x512/f87a9c34_1-27.dcm,525.72,83.49,84.12,13.35,97.46,90.07,82.87,176.72,66.38,341.68,35.01
lung-512x512/20deba67_1-089.dcm,525.67,77.78,85.2,12.23,97.67,65.88,87.47,120.69,77.04,222.17,57.74
lung-512x512/3ef335c9_1-126.dcm,525.73,78.67,85.04,13.47,97.44,97.91,81.38,160.93,69.39,286.62,45.48
lung-512x512/98f4c2a7_1-013.dcm,526.22,98.92,81.2,17.39,96.69,66.26,87.41,137.19,73.93,286.43,45.57
lung-512x512/4ce009ef_1-044.dcm,526.21,94.14,82.11,19.54,96.29,137.37,73.89,231.72,55.96,372.93,29.13
lung-512x512/4e823b68_1-032.dcm,526.21,88.53,83.18,14.46,97.25,89.87,82.92,184.28,64.98,333.46,36.63
lung-512x512/0a29268b_1-75.dcm,526.21,88.86,83.11,16.77,96.81,137.41,73.89,216.06,58.94,341.69,35.07
lung-512x512/72f75234_1-015.dcm,526.22,80.44,84.71,14.81,97.18,58.4,88.9,113.56,78.42,200.08,61.98
lung-512x512/b675a89d_1-084.dcm,526.22,88.67,83.15,17.16,96.74,129.42,75.41,215.98,58.96,373,29.12
lung-512x512/ad8f35ff_1-003.dcm,526.22,87.67,83.34,16.28,96.91,215.55,59.04,325.48,38.15,505.37,3.96
lung-512x512/401ffb14_1-011.dcm,526.22,93.51,82.23,15.97,96.97,74.25,85.89,137.27,73.91,270.84,48.53
lung-512x512/9b56dbd7_1-64.dcm,525.71,109.69,79.13,20.28,96.14,90.17,82.85,184.66,64.87,357.45,32.01
lung-512x512/c1a2fcb2_1-005.dcm,526.19,65.29,87.59,10.37,98.03,137.24,73.92,208,60.47,325.82,38.08
lung-512x512/d29370de_1-071.dcm,526.2,89.62,82.97,17.72,96.63,97.98,81.38,176.75,66.41,325.9,38.07
lung-512x512/c603a9c2_1-067.dcm,525.72,88.56,83.15,14.52,97.24,121.64,76.86,208.21,60.39,349.49,33.52
lung-512x512/48ef5983_1-054.dcm,525.72,93.93,82.13,17.37,96.7,145.26,72.37,247.53,52.92,404.48,23.06
lung-512x512/5416b156_1-045.dcm,526.22,83.61,84.11,16.97,96.77,129.44,75.4,208.17,60.44,333.91,36.55
lung-512x512/82a93d66_1-025.dcm,526.21,77.3,85.31,13.66,97.4,121.48,76.91,200.26,61.94,333.75,36.58
lung-512x512/b59ad98f_1-007.dcm,526.21,64.84,87.68,11.78,97.76,129.46,75.4,208.21,60.43,326.15,38.02
lung-512x512/cc575c2d_1-104.dcm,526.22,101.92,80.63,21.65,95.89,90,82.9,168.79,67.92,302.3,42.55
lung-512x512/73700439_1-031.dcm,526.22,83.1,84.21,14.85,97.18,145.19,72.41,247.42,52.98,404.4,23.15
lung-512x512/d4cbf9a4_1-101.dcm,525.74,96,81.74,15.1,97.13,50.67,90.36,113.79,78.36,223.78,57.43
lung-512x512/35590e1c_1-019.dcm,525.72,89.91,82.9,13.26,97.48,58.42,88.89,121.49,76.89,255.06,51.48
lung-512x512/018fae40_1-047.dcm,526.22,91.96,82.52,19.02,96.39,145.3,72.39,239.73,54.44,388.9,26.1
lung-512x512/e5a01ce7_1-062.dcm,525.73,95.78,81.78,16.35,96.89,82.24,84.36,168.97,67.86,333.98,36.47
lung-512x512/0cddd3b6_1-012.dcm,526.22,71.51,86.41,12.37,97.65,113.61,78.41,184.42,64.95,294.54,44.03
lung-512x512/69035120_1-055.dcm,526.21,85.43,83.77,16.61,96.84,176.7,66.42,271.09,48.48,420.22,20.14
lung-512x512/7485e6a6_1-010.dcm,526.22,56.33,89.3,10.38,98.03,66.31,87.4,121.47,76.92,215.8,58.99
lung-512x512/9009dd47_1-081.dcm,526.21,90.08,82.88,17.44,96.69,97.98,81.38,176.69,66.42,310.19,41.05
lung-512x512/0722c16f_1-126.dcm,526.22,94.21,82.1,18.09,96.56,90.05,82.89,160.89,69.42,286.56,45.54
lung-512x512/b2fd7dff_1-032.dcm,526.2,90,82.9,14.6,97.23,82.08,84.4,160.76,69.45,302.22,42.57
lung-512x512/8a7bb98b_1-050.dcm,526.22,95.1,81.93,19.27,96.34,105.71,79.91,192.19,63.48,341.29,35.14
lung-512x512/e6f6cf06_1-062.dcm,526.18,87.71,83.33,15.33,97.09,129.42,75.4,247.46,52.97,443.63,15.69
lung-512x512/c1ca086e_1-109.dcm,526.21,93.59,82.21,18.03,96.57,89.97,82.9,168.74,67.93,302.12,42.59
lung-512x512/46273c2e_1-053.dcm,526.22,95.47,81.86,16.69,96.83,82.1,84.4,184.36,64.96,349.2,33.64
lung-512x512/260149d0_1-102.dcm,526.21,90.75,82.75,12.81,97.57,74.23,85.89,152.9,70.94,302.06,42.6
lung-512x512/e0cb4ba2_1-008.dcm,525.72,109.54,79.16,22.1,95.8,66.26,87.4,145.14,72.39,302.34,42.49
lung-512x512/d6fddb90_1-107.dcm,526.22,96,81.76,18.76,96.43,74.23,85.89,137.23,73.92,262.86,50.05
lung-512x512/de3d719d_1-058.dcm,526.22,82.48,84.33,14.75,97.2,168.8,67.92,278.7,47.04,451.26,14.24
lung-512x512/63150bc0_1-83.dcm,526.22,112.68,78.59,25.75,95.11,82.14,84.39,160.82,69.44,341.41,35.12
lung-512x512/ca485df5_1-071.dcm,526.22,93.49,82.23,19.62,96.27,129.48,75.39,216.05,58.94,365.18,30.6
lung-512x512/d4f738af_1-19.dcm,526.22,89.85,82.93,17.57,96.66,105.81,79.89,184.41,64.96,309.99,41.09
lung-512x512/f2d66b41_1-152.dcm,526.23,83,84.23,13.97,97.35,105.8,79.89,192.27,63.46,325.75,38.1
lung-512x512/4b1f3f06_1-110.dcm,526.22,87.01,83.47,15.17,97.12,113.55,78.42,184.36,64.97,294.37,44.06
lung-512x512/a40de9ef_1-003.dcm,526.18,90.13,82.87,15.34,97.08,105.82,79.89,184.54,64.93,318.13,39.54
lung-512x512/28d2589d_1-081.dcm,526.23,91.91,82.54,18.36,96.51,153.14,70.9,255.43,51.46,420.3,20.13
lung-512x512/81079067_1-35.dcm,525.72,104.06,80.21,19.87,96.22,121.71,76.85,223.97,57.4,396.73,24.54
lung-512x512/ce72fdc6_1-32.dcm,525.72,83.69,84.08,13.6,97.41,105.91,79.85,208.24,60.39,380.95,27.54
lung-512x512/d635b1f9_1-115.dcm,525.72,105.13,80,20.1,96.18,145.46,72.33,247.81,52.86,444.02,15.54
lung-512x512/fb9e27cb_1-10.dcm,526.21,89.06,83.07,17.34,96.7,50.48,90.41,113.57,78.42,239.43,54.5
lung-512x512/f177662e_1-032.dcm,526.22,55.85,89.39,10.63,97.98,121.54,76.9,184.46,64.95,302.36,42.54
lung-512x512/f6ae6de5_1-040.dcm,526.22,88.66,83.15,16.97,96.78,129.35,75.42,223.82,57.47,380.82,27.63
lung-512x512/57f20b9c_1-076.dcm,526.22,95.8,81.79,20.29,96.14,184.68,64.9,279.13,46.96,428.39,18.59
lung-512x512/65bde712_1-066.dcm,526.23,78.56,85.07,13.79,97.38,97.83,81.41,168.73,67.94,294.38,44.06
lung-512x512/1331de38_1-074.dcm,525.72,91.56,82.58,16.94,96.78,169,67.85,286.88,45.43,483.09,8.11
lung-512x512/bf91e723_1-094.dcm,525.73,88.96,83.08,14.18,97.3,89.98,82.88,160.91,69.39,286.65,45.48
lung-512x512/084f61b6_1-035.dcm,526.22,78.1,85.16,13.51,97.43,82.07,84.4,145.12,72.42,263.18,49.99
lung-512x512/899a458e_1-011.dcm,526.2,80.41,84.72,13.11,97.51,145.29,72.39,223.95,57.44,349.61,33.56
lung-512x512/e18951ed_1-093.dcm,526.22,97.63,81.45,15.45,97.06,58.42,88.9,129.31,75.43,286.35,45.58
lung-512x512/5aea5e94_1-41.dcm,525.72,84.07,84.01,14.1,97.32,129.62,75.34,232.03,55.86,404.69,23.02
lung-512x512/815b605f_1-071.dcm,526.22,76.29,85.5,15.75,97.01,192.26,63.46,294.49,44.04,443.45,15.73
lung-512x512/802f43d4_1-072.dcm,526.23,92.93,82.34,16.29,96.91,104.94,80.06,182.94,65.24,315.3,40.08
lung-512x512/6a6e1aea_1-099.dcm,526.22,94.66,82.01,18.01,96.58,105.83,79.89,184.52,64.94,325.97,38.05
lung-512x512/11e542fa_1-040.dcm,526.19,94.91,81.96,17.57,96.66,153.05,70.91,263.21,49.98,435.85,17.17
lung-512x512/bc4ef916_1-038.dcm,526.23,91.38,82.64,17.84,96.61,82.13,84.39,152.97,70.93,278.67,47.04
lung-512x512/b8e1a4f9_1-081.dcm,526.22,90.14,82.87,16.24,96.91,160.91,69.42,270.97,48.51,443.44,15.73
lung-512x512/92846441_1-036.dcm,525.72,84.46,83.93,15.87,96.98,105.87,79.86,192.42,63.4,333.84,36.5
lung-512x512/fbe660bf_1-067.dcm,526.22,102.46,80.53,18.36,96.51,113.7,78.39,208.12,60.45,388.69,26.13
lung-512x512/181deaf5_1-049.dcm,525.72,88.53,83.16,14.91,97.16,105.79,79.88,200.21,61.92,341.42,35.06
lung-512x512/28e1d9f6_1-018.dcm,525.72,65.25,87.59,12.21,97.68,105.89,79.86,192.48,63.39,318.25,39.46
lung-512x512/a33faa02_1-073.dcm,526.2,87.36,83.4,13.64,97.41,176.8,66.4,294.73,43.99,490.86,6.72
lung-512x512/8739bf28_1-088.dcm,526.2,68.28,87.02,12.39,97.65,137.18,73.93,239.27,54.53,388.32,26.2
lung-512x512/7f38030b_1-100.dcm,526.21,91.7,82.57,17.89,96.6,121.59,76.89,208.1,60.45,365.04,30.63
lung-512x512/fcf3bb3a_1-006.dcm,526.22,98.54,81.27,16.99,96.77,97.97,81.38,208.2,60.44,396.63,24.63
lung-512x512/76b7ded8_1-081.dcm,526.22,112.6,78.6,23.37,95.56,176.87,66.39,294.89,43.96,491.01,6.69
lung-512x512/090449f6_1-017.dcm,526.2,82.66,84.29,14.64,97.22,97.86,81.4,176.65,66.43,302.34,42.54
lung-512x512/d055f069_1-038.dcm,526.22,73.86,85.96,14.4,97.26,129.37,75.42,208.13,60.45,333.81,36.56
lung-512x512/9c7c8b89_1-037.dcm,526.2,86.62,83.54,14.74,97.2,105.72,79.91,192.18,63.48,341.24,35.15
lung-512x512/5e20e0f7_1-125.dcm,526.21,79.31,84.93,13.97,97.34,105.86,79.88,184.49,64.94,325.86,38.08
lung-512x512/7b7e9c2c_1-11.dcm,526.2,89.2,83.05,13.52,97.43,90,82.9,168.85,67.91,326.1,38.03
lung-512x512/11cdce8d_1-102.dcm,525.72,89.97,82.89,12.45,97.63,66.47,87.36,145.23,72.38,302.31,42.5
lung-512x512/8fe7bef2_1-90.dcm,526.22,116.22,77.91,23.45,95.54,113.73,78.39,215.99,58.96,427.84,18.7
lung-512x512/da8f4088_1-114.dcm,526.18,82.55,84.31,11.13,97.88,66.31,87.4,145.1,72.42,278.47,47.08
lung-512x512/8219fc7e_1-164.dcm,526.23,73.52,86.03,11.66,97.78,105.77,79.9,200.21,61.95,349.34,33.62
lung-512x512/47324699_1-76.dcm,525.73,91.93,82.51,17.11,96.74,129.59,75.35,216.24,58.87,373.31,28.99
lung-512x512/8c8db8fc_1-005.dcm,525.74,61.35,88.33,10.66,97.97,113.71,78.37,184.47,64.91,302.4,42.48
lung-512x512/57cf5fd0_1-084.dcm,525.73,109.57,79.16,21.88,95.84,145.37,72.35,247.71,52.88,420.5,20.02
lung-512x512/56b04b61_1-94.dcm,526.22,100.84,80.84,21.34,95.94,74.29,85.88,129.38,75.41,278.54,47.07
lung-512x512/339036d1_1-112.dcm,526.23,104.07,80.22,22.36,95.75,97.87,81.4,176.65,66.43,317.94,39.58
lung-512x512/7c5678d9_1-057.dcm,526.21,65.31,87.59,12.5,97.63,121.5,76.91,208.01,60.47,349.24,33.63
lung-512x512/c4577d1f_1-34.dcm,526.22,88.74,83.14,17.59,96.66,137.36,73.9,223.91,57.45,365.3,30.58
lung-512x512/6adcea02_1-079.dcm,526.23,93.27,82.28,16.75,96.82,161.02,69.4,286.79,45.5,475.01,9.73
lung-512x512/4d1c8b4d_1-058.dcm,526.2,87.76,83.32,15.59,97.04,145.15,72.42,255.14,51.51,419.92,20.2
lung-512x512/8e46e45e_1-016.dcm,526.23,68.4,87,12.37,97.65,129.36,75.42,208.07,60.46,310.12,41.07
lung-512x512/91c40236_1-80.dcm,526.2,81.43,84.53,12.71,97.59,97.96,81.38,192.33,63.45,364.88,30.66
lung-512x512/97e37541_1-002.dcm,525.72,78.14,85.14,12.69,97.59,121.56,76.88,216.04,58.91,349.56,33.51
lung-512x512/79fca527_1-084.dcm,526.21,80.88,84.63,13.32,97.47,113.74,78.39,200.34,61.93,349.43,33.6
lung-512x512/9bc341d3_1-125.dcm,526.21,84.16,84.01,14.77,97.19,105.78,79.9,176.65,66.43,302.34,42.54
lung-512x512/26c6ac06_1-131.dcm,526.21,89.81,82.93,16.38,96.89,82.14,84.39,145.15,72.42,286.41,45.57
lung-512x512/de9541a2_1-075.dcm,525.73,95.08,81.91,17.07,96.75,121.66,76.86,208.37,60.37,349.76,33.47
lung-512x512/9a43fdad_1-128.dcm,526.22,74.83,85.78,13.11,97.51,74.24,85.89,137.21,73.92,254.93,51.55
lung-512x512/477a3477_1-103.dcm,526.22,95.65,81.82,20.02,96.2,113.71,78.39,192.37,63.44,325.92,38.06
lung-512x512/ab3750b1_1-47.dcm,526.22,92.49,82.42,18.84,96.42,161,69.4,255.51,51.44,404.71,23.09
lung-512x512/a3edb610_1-104.dcm,526.2,97.58,81.45,15.34,97.09,82.14,84.39,152.95,70.93,302.2,42.57
lung-512x512/9a9e522d_1-97.dcm,526.18,90.52,82.8,13.46,97.44,74.25,85.89,160.77,69.45,317.77,39.61
lung-512x512/ca9aa396_1-077.dcm,526.22,86.68,83.53,17.85,96.61,145.29,72.39,231.92,55.93,357.63,32.04
lung-512x512/4de716fc_1-041.dcm,526.21,76.04,85.55,14.35,97.27,137.26,73.92,239.45,54.5,396.41,24.67
lung-512x512/b226700a_1-026.dcm,526.2,97.5,81.47,17.76,96.62,97.9,81.39,200.26,61.94,380.74,27.64
lung-512x512/654bc6c0_1-023.dcm,526.2,87.35,83.4,12.9,97.55,66.26,87.41,145.05,72.43,294.36,44.06
lung-512x512/2ddfa5c0_1-085.dcm,526.2,100.05,80.99,17.59,96.66,129.46,75.4,208.22,60.43,357.43,32.07
lung-512x512/588ccacc_1-050.dcm,526.2,88.07,83.26,17.13,96.74,105.73,79.91,200.11,61.97,356.93,32.17
lung-512x512/b080f725_1-069.dcm,526.21,82.84,84.26,15.08,97.13,153,70.92,239.63,54.46,373.08,29.1
lung-512x512/cc0706ac_1-072.dcm,525.72,87.79,83.3,13.88,97.36,129.51,75.37,231.78,55.91,412.09,21.61
lung-512x512/2722b5b6_1-049.dcm,525.71,95.31,81.87,16.11,96.93,137.49,73.85,247.65,52.89,420.54,20.01
lung-512x512/b8e6b858_1-009.dcm,526.22,55.3,89.49,10.74,97.96,113.5,78.43,176.51,66.46,286.45,45.56
lung-512x512/18a19419_1-009.dcm,526.29,103.9,80.26,19.06,96.38,82.16,84.39,176.64,66.44,341.6,35.09
lung-512x512/5bafa114_1-019.dcm,525.71,95.33,81.87,15.15,97.12,58.45,88.88,121.56,76.88,247.39,52.94
lung-512x512/118394e6_1-088.dcm,526.2,81.67,84.48,16.32,96.9,137.41,73.89,239.61,54.46,396.44,24.66
lung-512x512/393813c3_1-008.dcm,526.22,82.16,84.39,12.82,97.56,89.94,82.91,176.53,66.45,310.04,41.08
lung-512x512/a01660d4_1-164.dcm,526.22,88.27,83.23,14.8,97.19,82.16,84.39,153.02,70.92,270.88,48.52
lung-512x512/12a6b1ef_1-062.dcm,526.23,66.32,87.4,12.8,97.57,160.94,69.42,263.22,49.98,412.26,21.66
lung-512x512/8b3df0e7_1-043.dcm,525.74,101.75,80.65,19.42,96.31,161.1,69.36,263.56,49.87,444.24,15.5
lung-512x512/3ca81c2e_1-071.dcm,526.2,89.39,83.01,16.74,96.82,192.44,63.43,302.53,42.51,459.44,12.69
lung-512x512/4af2964b_1-91.dcm,526.22,110.88,78.93,25.32,95.19,82.12,84.39,176.55,66.45,404.03,23.22
lung-512x512/158189de_1-005.dcm,526.21,72.54,86.22,11.7,97.78,90,82.9,160.89,69.43,278.81,47.02
lung-512x512/286b5a2a_1-66.dcm,525.71,100.42,80.9,17.32,96.71,113.62,78.39,207.99,60.44,396.04,24.67
lung-512x512/3a401e78_1-009.dcm,526.22,73.84,85.97,13.95,97.35,97.81,81.41,168.64,67.95,278.54,47.07
lung-512x512/c0c02aec_1-016.dcm,526.21,78.66,85.05,14.42,97.26,74.18,85.9,145.03,72.44,270.75,48.55
lung-512x512/560fce9e_1-114.dcm,526.23,92.12,82.5,14.92,97.16,74.34,85.87,153,70.92,270.84,48.53
lung-512x512/a17cd786_1-022.dcm,525.72,61.56,88.29,10.45,98.01,176.78,66.37,271.25,48.4,428.32,18.53
lung-512x512/006c3a42_1-001.dcm,525.73,60.63,88.47,9.31,98.23,97.92,81.37,168.87,67.88,278.99,46.93
lung-512x512/580d3166_1-061.dcm,526.21,105.35,79.98,19.87,96.22,145.16,72.41,247.41,52.98,420.11,20.16
lung-512x512/01aeb0b5_1-78.dcm,526.2,86.73,83.52,15.14,97.12,200.52,61.89,318.52,39.47,491.38,6.62
lung-512x512/fa11c0dc_1-020.dcm,526.2,74.69,85.81,10.9,97.93,82.05,84.41,145.05,72.43,247.18,53.03
lung-512x512/5862b988_1-17.dcm,526.22,89.29,83.03,17.53,96.67,105.8,79.89,176.69,66.42,294.67,44
lung-512x512/0da9c54a_1-007.dcm,526.22,71.65,86.38,12.41,97.64,121.59,76.89,192.48,63.42,310.44,41.01
lung-512x512/65e3aee3_1-121.dcm,526.22,88.16,83.25,15.74,97.01,66.34,87.39,129.32,75.43,247.2,53.02
lung-512x512/fae35e4b_1-81.dcm,526.22,97.19,81.53,19.37,96.32,121.53,76.91,208.16,60.44,357.38,32.09
lung-512x512/212acd75_1-032.dcm,525.73,119.53,77.26,24.97,95.25,113.77,78.36,223.99,57.39,451.73,14.08
lung-512x512/5b0bc9e7_1-083.dcm,526.2,88.05,83.27,13.54,97.43,168.83,67.92,286.67,45.52,474.92,9.75
lung-512x512/6beceda0_1-089.dcm,526.22,85.2,83.81,16.87,96.79,129.46,75.4,216.02,58.95,357.41,32.08
lung-512x512/f5604e4d_1-034.dcm,526.23,76.34,85.49,12.73,97.58,97.88,81.4,184.49,64.94,318.03,39.56
lung-512x512/5ebd6116_1-052.dcm,526.22,84.17,84,17,96.77,137.48,73.87,216.15,58.92,349.67,33.55
lung-512x512/10ba5070_1-102.dcm,526.22,79.52,84.89,13.45,97.44,121.47,76.92,200.24,61.95,341.46,35.11
lung-512x512/be4c8022_1-042.dcm,526.23,76.26,85.51,11.49,97.82,82.08,84.4,145.12,72.42,247.41,52.98
lung-512x512/69aa87de_1-081.dcm,526.22,102.34,80.55,18.31,96.52,121.51,76.91,208.03,60.47,357.17,32.13
lung-512x512/eb92cc55_1-033.dcm,526.19,98.14,81.35,18.6,96.47,129.47,75.39,239.66,54.46,420.18,20.15
lung-512x512/6237dcc1_1-061.dcm,526.22,85.03,83.84,17.9,96.6,160.9,69.42,247.47,52.97,388.78,26.12
lung-512x512/54e1bb55_1-14.dcm,525.72,87.09,83.43,13.42,97.45,121.67,76.86,224.03,57.39,396.9,24.5
lung-512x512/4af684fb_1-60.dcm,526.21,80.83,84.64,13.09,97.51,121.52,76.91,215.91,58.97,396.44,24.66
lung-512x512/e8559ef6_1-052.dcm,526.22,94.33,82.07,19.56,96.28,137.42,73.89,223.97,57.44,365.43,30.56
lung-512x512/a6610f30_1-030.dcm,526.22,76.06,85.55,14.32,97.28,121.53,76.91,200.31,61.93,318.09,39.55
lung-512x512/aa58d4ec_1-075.dcm,525.72,111.53,78.79,20.36,96.13,200.7,61.82,326.7,37.86,515.24,1.99
lung-512x512/686a7964_1-077.dcm,526.29,95.96,81.77,14.43,97.26,89.98,82.9,192.33,63.45,388.55,26.17
lung-512x512/9fd3f409_1-093.dcm,526.2,95.56,81.84,18.82,96.42,168.88,67.91,271.08,48.48,435.9,17.16
lung-512x512/c7edcd20_1-100.dcm,526.2,102.29,80.56,17.43,96.69,82.13,84.39,168.77,67.93,349.22,33.63
lung-512x512/fe7c3c38_1-029.dcm,526.2,82.35,84.35,13.76,97.38,105.76,79.9,200.14,61.97,349.3,33.62
lung-512x512/b3c601db_1-82.dcm,525.72,118.88,77.39,24.16,95.4,129.61,75.35,231.99,55.87,443.84,15.58
lung-512x512/d20d286b_1-096.dcm,525.72,90.91,82.71,12.95,97.54,74.38,85.85,160.95,69.38,310.13,41.01
lung-512x512/cd2ddaee_1-137.dcm,526.18,90.04,82.89,12.94,97.54,82.14,84.39,184.43,64.95,364.95,30.64
lung-512x512/5d7fb370_1-03.dcm,525.75,67.62,87.14,11.1,97.89,90,82.88,160.9,69.4,263.18,49.94
lung-512x512/00bd9118_1-128.dcm,526.22,74.48,85.85,11.54,97.81,97.84,81.41,176.62,66.44,310.11,41.07
lung-512x512/07a238aa_1-062.dcm,526.18,96.16,81.72,16.43,96.88,137.43,73.88,247.57,52.95,436.07,17.13
lung-512x512/3db12f6a_1-122.dcm,526.22,82.41,84.34,15.56,97.04,113.66,78.4,192.34,63.45,317.98,39.57
lung-512x512/0f861966_1-035.dcm,526.22,87.12,83.44,17.71,96.63,121.57,76.9,208.2,60.44,333.88,36.55
lung-512x512/965681fd_1-91.dcm,526.22,103.52,80.33,22,95.82,66.32,87.4,145.06,72.43,309.89,41.11
lung-512x512/835ee781_1-004.dcm,526.22,74.99,85.75,12.49,97.63,121.56,76.9,192.37,63.44,310.1,41.07
lung-512x512/9e2b0bdb_1-031.dcm,526.23,91.35,82.64,18.59,96.47,97.88,81.4,176.68,66.43,302.47,42.52
lung-512x512/041d4ebb_1-006.dcm,526.21,83.06,84.22,14.98,97.15,82.03,84.41,137.22,73.92,239.39,54.51
lung-512x512/a4fb7d14_1-40.dcm,526.22,65.49,87.55,12.71,97.58,160.92,69.42,255.29,51.49,396.57,24.64
lung-512x512/c0e3e0b9_1-132.dcm,526.22,82.89,84.25,13.77,97.38,105.87,79.88,184.51,64.94,333.74,36.58
lung-512x512/46e7c6fe_1-128.dcm,526.22,67.14,87.24,11.58,97.8,90.06,82.89,160.85,69.43,309.97,41.1
lung-512x512/b3ea78fd_1-075.dcm,526.23,63.58,87.92,10.19,98.06,82.11,84.4,137.25,73.92,231.55,56
lung-512x512/5aad7a82_1-066.dcm,526.23,92.88,82.35,18.76,96.44,137.44,73.88,224.01,57.43,373.19,29.08
lung-512x512/b821c8b7_1-102.dcm,526.23,99.42,81.11,16.32,96.9,81.54,84.5,151.91,71.13,276.54,47.45
lung-512x512/96bad1a0_1-113.dcm,526.21,90.16,82.87,16.73,96.82,97.88,81.4,168.78,67.93,310.08,41.07
